name,price,modules,price_per_gb,color,first_word_latency,cas_latency,ddr_gen,mhz
Silicon Power SP016GBLFU266F02 16 GB,,"1,16",,,14.254,19.0,4,2666
TEAMGROUP T-Create Classic 32 GB,74.98,"1,32",2.343,Black,16.429,46.0,5,5600
G.Skill Ripjaws M5 RGB 32 GB,,"2,16",,Black,16.429,46.0,5,5600
Kingston FURY Beast 32 GB,147.99,"1,32",4.625,Black,10.0,32.0,5,6400
Crucial Ballistix Sport LT 16 GB,,"2,8",,Gray,12.003,16.0,4,2666
Apacer Panther Silver 16 GB,,"2,8",,Black / Silver,13.333,16.0,4,2400
Corsair Vengeance RGB 16 GB,,"2,8",,Black,10.667,16.0,4,3000
G.Skill Trident Z RGB 16 GB,294.79,"2,8",18.424,Black,8.75,14.0,4,3200
Patriot Viper Steel 16 GB,,"2,8",,Silver / Black,9.5,19.0,4,4000
Crucial Ballistix Sport AT 16 GB,,"2,8",,Silver / Black,10.0,16.0,4,3200
OLOy WarHawk RGB 16 GB,,"2,8",,Black / White,10.667,16.0,4,3000
Corsair Vengeance LPX 16 GB,,"2,8",,Black / Yellow,7.778,14.0,4,3600
GeIL EVO SPEAR 32 GB,,"2,16",,Black / Orange,10.0,16.0,4,3200
G.Skill Ripjaws V 256 GB,,"8,32",,Black,10.0,18.0,4,3600
OLOy WarHawk RGB 32 GB,,"2,16",,White,10.0,18.0,4,3600
Apacer AU 8 GB,,"1,8",,Black,14.254,19.0,4,2666
Neo Forza FAYE 16 GB,,"2,8",,Silver / Black,10.0,15.0,4,3000
Neo Forza FAYE 8 GB,,"1,8",,Silver / Black,10.0,16.0,4,3200
G.Skill Ripjaws V 32 GB,,"2,16",,Black,8.261,19.0,4,4600
G.Skill TridentZ RGB 16 GB,,"2,8",,Black,8.0,16.0,4,4000
Corsair Dominator Platinum RGB 32 GB,,"2,16",,Black,8.0,16.0,4,4000
Corsair Vengeance RGB RS 32 GB,,"4,8",,Black,10.0,18.0,4,3600
Kingston FURY 16 GB,,"1,16",,Black,10.0,16.0,4,3200
Kingston Fury Renegade RGB 64 GB,492.0,"4,16",7.688,Black / Silver,8.889,16.0,4,3600
Kingston FURY Beast RGB 64 GB,,"2,32",,Black,15.833,38.0,5,4800
Kingston FURY Renegade 32 GB,,"2,16",,Black,9.5,19.0,4,4000
Lexar Hades RGB 16 GB,,"2,8",,Black,11.25,18.0,4,3200
PNY XLR8 Gaming EPIC-X RGB 16 GB,108.09,"2,8",6.756,White,10.0,16.0,4,3200
Kingston FURY Beast 64 GB,,"2,32",,Black,15.833,38.0,5,4800
TEAMGROUP T-Force Delta RGB 32 GB,,"2,16",,Black / Silver,9.714,34.0,5,7000
ADATA XPG GAMMIX D30 32 GB,,"2,16",,Red / Silver,10.0,16.0,4,3200
OLOy Blade RGB 16 GB,,"2,8",,Platinum,12.857,36.0,5,5600
Crucial Ballistix 16 GB,,"1,16",,Black,8.889,16.0,4,3600
Kingston FURY Beast RGB 32 GB,,"1,32",,Black / Silver,10.0,16.0,4,3200
Kingston ValueRAM 64 GB,,"2,32",,Green / Black,16.429,46.0,5,5600
GOODRAM IRDM PRO 16 GB,,"2,8",,Black / Gold,9.444,17.0,4,3600
Acer Predator Hermes RGB 32 GB,,"2,16",,Black,9.412,32.0,5,6800
Kingston FURY Renegade 24 GB,129.31,"1,24",5.388,Silver / Black,10.556,38.0,5,7200
Silicon Power XPOWER Pulse Gaming 32 GB,,"1,32",,Black / White,10.0,30.0,5,6000
TEAMGROUP T-Force DELTAα RGB 32 GB,,"2,16",,Black,10.0,30.0,5,6000
Biwin Black Opal DW100 RGB 32 GB,,"2,16",,White,10.0,30.0,5,6000
Crucial CT32G4RFD4266 32 GB,64.98,"1,32",2.031,Green / Black,14.254,19.0,4,2666
Silicon Power XPOWER Turbine 16 GB,,"2,8",,Blue,10.0,18.0,4,3600
Corsair Vengeance 32 GB,131.99,"2,16",4.125,Black,11.613,36.0,5,6200
TEAMGROUP Xtreem 48 GB,181.99,"2,24",3.791,White,9.444,34.0,5,7200
Samsung M471A4G43MB1 32 GB,83.97,"1,32",2.624,Green / Black,14.254,19.0,4,2666
G.Skill Trident Z 32 GB,115.0,"2,16",3.594,Silver / White,10.0,16.0,4,3200
G.Skill Trident Z5 RGB 64 GB,209.99,"2,32",3.281,White / Black,10.667,32.0,5,6000
Silicon Power XPOWER Gaming 16 GB,,"2,8",,Black / Silver,10.667,16.0,4,3000
TEAMGROUP Elite 8 GB,,"1,8",,Black,16.667,40.0,5,4800
TEAMGROUP T-Force Delta RGB 64 GB,168.99,"2,32",2.64,Black,12.857,36.0,5,5600
Kingston FURY Renegade Pro 32 GB,196.8,"1,32",6.15,Black,15.0,36.0,5,4800
G.Skill Aegis 32 GB,,"2,16",,Black / Red,14.065,15.0,4,2133
TEAMGROUP T-Force Vulcan 32 GB,92.99,"2,16",2.906,Red,11.429,32.0,5,5600
Mushkin Redline 32 GB,,"2,16",,White,9.0,18.0,4,4000
TEAMGROUP T-Create Master 64 GB,420.99,"4,16",6.578,Black,10.667,32.0,5,6000
TEAMGROUP Xtreem ARGB 48 GB,,"2,24",,White,9.5,38.0,5,8000
G.Skill Ripjaws 16 GB,,"4,4",,Black / Red,12.5,15.0,4,2400
Corsair Vengeance RGB Pro 16 GB,59.99,"2,8",3.749,Black,10.0,16.0,4,3200
Klevv CRAS XR5 RGB 32 GB,134.29,"2,16",4.197,White / Black,10.286,36.0,5,7000
Kingston Fury Renegade RGB 16 GB,125.99,"1,16",7.874,Silver / White,9.5,38.0,5,8000
Kingston ValueRAM 8 GB,42.95,"1,8",5.369,Black / Green,14.065,15.0,4,2133
Corsair Vengeance RGB RT 16 GB,59.99,"2,8",3.749,Black,10.0,18.0,4,3600
Mushkin Silverline 16 GB,107.12,"1,16",6.695,Silver,14.065,15.0,4,2133
Silicon Power SP032GBLFU320X02 32 GB,,"1,32",,,13.75,22.0,4,3200
Kingston ValueRAM 8 GB,,"1,8",,Green,16.667,40.0,5,4800
Kingston FURY 32 GB,139.84,"1,32",4.37,White,15.385,40.0,5,5200
ADATA XPG LANCER RGB 16 GB,,"1,16",,White,10.0,30.0,5,6000
Silicon Power XPOWER Pulse Gaming 32 GB,107.82,"2,16",3.369,Black / White,14.286,40.0,5,5600
Kingston FURY Beast 32 GB,144.15,"1,32",4.505,White,10.0,32.0,5,6400
ADATA XPG LANCER NEON RGB 32 GB,,"2,16",,Black,9.444,34.0,5,7200
G.Skill Trident Z 16 GB,,"2,8",,Red / Silver,10.0,15.0,4,3000
G.Skill Ripjaws V 16 GB,,"2,8",,Silver,12.5,15.0,4,2400
GeIL Dragon RAM 16 GB,,"2,8",,White / Gold,10.0,16.0,4,3200
Crucial CT4K16G4DFD8213 64 GB,359.96,"4,16",5.624,Black / Green,14.065,15.0,4,2133
Corsair Vengeance LED 16 GB,,"2,8",,Black / Red,10.0,15.0,4,3000
Crucial CT9029050 32 GB,,"2,16",,Green,14.167,17.0,4,2400
ADATA XPG SPECTRIX D41 16 GB,,"2,8",,Black,9.444,17.0,4,3600
Crucial Ballistix Sport LT 32 GB,,"2,16",,Silver / Black,10.0,16.0,4,3200
TEAMGROUP T-Force Vulcan Z 32 GB,,"2,16",,Silver / Black,10.667,16.0,4,3000
TEAMGROUP T-Force Vulcan Z 16 GB,,"1,16",,Black,10.0,16.0,4,3200
Crucial Ballistix Sport LT 16 GB,,"1,16",,Red / Black,12.003,16.0,4,2666
Crucial Ballistix 64 GB,,"2,32",,Black,10.0,16.0,4,3200
Crucial Ballistix RGB 32 GB,,"2,16",,White,8.889,16.0,4,3600
Crucial Ballistix RGB 16 GB,,"2,8",,Red,10.0,16.0,4,3200
Crucial Ballistix MAX 32 GB,,"2,16",,Black,8.636,19.0,4,4400
TEAMGROUP T-Force Night Hawk Legend RGB 32 GB,,"2,16",,Black,10.0,16.0,4,3200
Neo Forza FAYE 32 GB,,"2,16",,Silver / Black,10.0,16.0,4,3200
G.Skill Trident Z Neo 32 GB,,"2,16",,Black / Silver,7.0,14.0,4,4000
G.Skill Trident Z Royal Elite 16 GB,,"2,8",,Gold,8.251,22.0,4,5333
TEAMGROUP T-Force Vulcan Z 64 GB,,"2,32",,Red,10.0,16.0,4,3200
Kingston FURY Renegade 32 GB,,"2,16",,Black,8.908,19.0,4,4266
Kingston Server Premier 16 GB,64.5,"1,16",4.031,,13.75,22.0,4,3200
Kingston FURY Beast 16 GB,,"2,8",,Black,10.179,19.0,4,3733
ADATA XPG GAMMIX D20 8 GB,,"1,8",,Black / Silver,10.0,16.0,4,3200
Lexar Hades OC 16 GB,,"2,8",,Gray / Black,10.0,18.0,4,3600
ADATA XPG SPECTRIX D50 32 GB,,"2,16",,White,9.194,19.0,4,4133
TEAMGROUP Elite Plus 32 GB,78.98,"1,32",2.468,Black,16.667,40.0,5,4800
OLOy Blade RGB 64 GB,,"2,32",,Black,10.0,32.0,5,6400
Kingston HyperX Predator 32 GB,,"2,16",,Black / Silver,9.752,13.0,4,2666
Kingston FURY Beast RGB 8 GB,,"1,8",,Black / Silver,9.444,17.0,4,3600
TEAMGROUP Elite Plus 16 GB,,"1,16",,Black / Gold,13.333,16.0,4,2400
Apacer Panther 32 GB,,"2,16",,Silver / Black,13.333,40.0,5,6000
TEAMGROUP T-Force Vulcan 32 GB,,"2,16",,Black,9.375,30.0,5,6400
TEAMGROUP T-Force Delta RGB 96 GB,,"2,48",,Black,10.0,32.0,5,6400
Lexar Ares RGB 2nd Gen 32 GB,,"2,16",,Black,9.5,38.0,5,8000
ADATA XPG Lancer Blade 32 GB,,"1,32",,Black,16.429,46.0,5,5600
ADATA XPG LANCER NEON RGB 16 GB,,"1,16",,Black,10.0,30.0,5,6000
TEAMGROUP Elite 32 GB,80.98,"2,16",2.531,Black,13.75,22.0,4,3200
Lexar LD4AS032G-B3200GSST 32 GB,131.53,"1,32",4.11,Black,13.75,22.0,4,3200
G.Skill Trident Z RGB 128 GB,324.99,"4,32",2.539,Black,10.0,16.0,4,3200
Crucial CT8G4SFS824A 8 GB,28.25,"1,8",3.531,Green / Black,14.167,17.0,4,2400
Corsair Vengeance RGB Pro 32 GB,198.0,"2,16",6.188,Black,10.0,15.0,4,3000
G.Skill Ripjaws V 32 GB,,"2,16",,Black,8.908,19.0,4,4266
Kingston FURY Beast 32 GB,151.83,"2,16",4.745,White,10.0,32.0,5,6400
Kingston FURY Beast 32 GB,228.19,"1,32",7.131,White,10.0,30.0,5,6000
Corsair Vengeance RGB 32 GB,419.43,"2,16",13.107,,10.0,18.0,4,3600
Corsair Vengeance RGB RS 16 GB,85.99,"1,16",5.374,Black,10.0,18.0,4,3600
Patriot Viper Elite 5 RGB 32 GB,109.99,"2,16",3.437,White,10.909,36.0,5,6600
Kingston FURY Renegade Pro 16 GB,119.61,"1,16",7.476,Black,10.667,32.0,5,6000
Kingston Fury Beast RGB Special Edition 8 GB,39.99,"1,8",4.999,White,9.444,17.0,4,3600
TEAMGROUP T-Force Vulcanα 32 GB,,"2,16",,Black,12.667,38.0,5,6000
Corsair Dominator Platinum RGB 16 GB,101.69,"2,8",6.356,White,9.5,19.0,4,4000
Kingston FURY Beast 32 GB,,"2,16",,Black,12.003,16.0,4,2666
Kingston FURY Beast RGB 32 GB,153.99,"1,32",4.812,Black,10.0,32.0,5,6400
Crucial CT32G4DFD8266 32 GB,127.65,"1,32",3.989,Green / Black,14.254,19.0,4,2666
Patriot Viper 4 Blackout 64 GB,,"2,32",,Black,10.0,18.0,4,3600
Corsair Vengeance RGB Pro SL 16 GB,83.99,"2,8",5.249,Black,10.0,16.0,4,3200
Corsair Dominator Platinum RGB 128 GB,,"4,32",,Black,10.0,16.0,4,3200
Corsair Vengeance RGB RT 16 GB,73.67,"2,8",4.604,Black,9.0,18.0,4,4000
Kingston FURY Beast RGB 16 GB,,"1,16",,Black,10.0,16.0,4,3200
Kingston FURY 32 GB,,"2,16",,Black,10.0,16.0,4,3200
Kingston ValueRAM 32 GB,99.0,"1,32",3.094,Green,14.254,19.0,4,2666
Kingston FURY Renegade 32 GB,,"2,16",,Silver / Black,10.588,36.0,5,6800
Kingston KSM48R40BS4TMM-32HMR 32 GB,122.86,"1,32",3.839,Green,16.667,40.0,5,4800
Kingston FURY 32 GB,,"2,16",,White,13.333,40.0,5,6000
Corsair Vengeance RGB 64 GB,213.99,"2,32",3.344,White / Black,12.857,36.0,5,5600
Kingston FURY Renegade 16 GB,209.32,"1,16",13.082,Silver / White,10.667,32.0,5,6000
V-Color TRA548G68D834O 384 GB,3369.99,"8,48",8.776,Black,10.0,34.0,5,6800
Kingston FURY Beast 32 GB,130.5,"1,32",4.078,White,10.0,30.0,5,6000
Kingston KVR21R15S4K4/32 32 GB,128.62,"4,8",4.019,Black / Green,14.065,15.0,4,2133
Kingston HyperX Fury 32 GB,,"4,8",,Black / Silver,13.127,14.0,4,2133
Corsair Vengeance LPX 16 GB,,"2,8",,Red,11.667,14.0,4,2400
Corsair Vengeance LPX 32 GB,,"2,16",,Red,12.003,16.0,4,2666
G.Skill Ripjaws V 16 GB,,"2,8",,Silver,10.0,15.0,4,3000
Corsair Vengeance LPX 16 GB,,"1,16",,Black / Yellow,10.0,15.0,4,3000
Crucial CT4K8G4DFS8266 32 GB,129.99,"4,8",4.062,Green,14.254,19.0,4,2666
ADATA XPG SPECTRIX D40 16 GB,,"2,8",,Red,10.0,16.0,4,3200
Patriot Viper Elite 32 GB,,"2,16",,Silver / Black,12.003,16.0,4,2666
Corsair Vengeance RGB Pro 16 GB,,"2,8",,Black,8.085,19.0,4,4700
Corsair Vengeance RGB Pro 32 GB,,"2,16",,White,12.003,16.0,4,2666
Corsair Vengeance RGB Pro 64 GB,589.1,"4,16",9.205,Black,9.233,16.0,4,3466
Crucial Ballistix Sport LT 8 GB,,"1,8",,Silver / Black,10.0,15.0,4,3000
Crucial Ballistix Sport LT 32 GB,,"2,16",,Red / Black,10.0,16.0,4,3200
Crucial Ballistix 32 GB,,"2,16",,Black,12.003,16.0,4,2666
Crucial Ballistix 32 GB,,"2,16",,Red,8.889,16.0,4,3600
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,,"2,16",,Black / Gold,10.0,16.0,4,3200
ADATA XPG GAMMIX D30 16 GB,,"2,8",,,10.0,16.0,4,3200
ADATA XPG GAMMIX D20 64 GB,,"2,32",,Black,10.0,16.0,4,3200
Neo Forza MARS 16 GB,,"2,8",,Gray / Black,10.0,16.0,4,3200
Patriot Viper 4 Blackout 32 GB,,"2,16",,Black,10.0,18.0,4,3600
Klevv BOLT X 8 GB,,"1,8",,Black,10.0,18.0,4,3600
TEAMGROUP T-Force Vulcan 32 GB,,"2,16",,Black / Silver,14.615,38.0,5,5200
G.Skill Trident Z Royal Elite 32 GB,,"2,16",,Silver,8.889,16.0,4,3600
Corsair Dominator Platinum RGB 32 GB,,"2,16",,Black,7.778,14.0,4,3600
HP V10 RGB 32 GB,,"2,16",,Silver / Black,8.75,14.0,4,3200
TEAMGROUP Dark Pro 8PACK Edition 16 GB,,"2,8",,Black / Silver,8.889,16.0,4,3600
G.Skill Ripjaws V 16 GB,,"2,8",,Black,8.261,19.0,4,4600
G.Skill TridentZ RGB 32 GB,,"2,16",,Black,7.727,17.0,4,4400
ADATA XPG LANCER RGB 32 GB,,"2,16",,Black,13.333,40.0,5,6000
PNY XLR8 8 GB,,"1,8",,Black,10.0,18.0,4,3600
ADATA XPG SPECTRIX D50 16 GB,,"1,16",,White,10.0,18.0,4,3600
G.Skill Ripjaws 4 8 GB,,"1,8",,Black,10.0,16.0,4,3200
Acer UD100 8 GB,,"1,8",,Black,14.254,19.0,4,2666
Corsair Vengeance RGB RT 16 GB,,"2,8",,Black,10.0,16.0,4,3200
G.Skill Trident Z5 RGB Splave Edition 32 GB,,"2,16",,Black,10.0,32.0,5,6400
Corsair Vengeance RGB 64 GB,,"2,32",,Black / Gray,14.286,40.0,5,5600
OLOy Blade RGB 32 GB,,"2,16",,Black,8.889,32.0,5,7200
TEAMGROUP Elite 16 GB,,"1,16",,Black,16.154,42.0,5,5200
Klevv CRAS V RGB 32 GB,,"2,16",,Black,9.474,36.0,5,7600
ADATA XPG LANCER RGB 32 GB,,"1,32",,Black,10.0,30.0,5,6000
Mushkin Redline Lumina White 64 GB,,"2,32",,White,9.375,30.0,5,6400
ADATA XPG SPECTRIX D35G RGB 8 GB,,"1,8",,Black,10.0,18.0,4,3600
TEAMGROUP T-Force Delta RGB 16 GB,,"1,16",,Black,12.667,38.0,5,6000
TEAMGROUP T-Force Delta RGB 16 GB,,"1,16",,White,15.385,40.0,5,5200
TEAMGROUP Xtreem ARGB 64 GB,,"2,32",,White,10.625,34.0,5,6400
Klevv Urbane V RGB 48 GB,,"2,24",,White,10.0,30.0,5,6000
Klevv CRAS V RGB 32 GB,,"2,16",,Black,10.0,30.0,5,6000
Acer Predator Hera RGB 32 GB,,"2,16",,Black,9.0,36.0,5,8000
Lexar Ares RGB 2nd Gen 32 GB,,"2,16",,Black,9.474,36.0,5,7600
G.Skill Ripjaws 64 GB,148.99,"2,32",2.328,Blue / Black,13.75,22.0,4,3200
Kingston FURY Impact 64 GB,229.99,"2,32",3.594,Black,12.5,20.0,4,3200
TEAMGROUP T-Create Classic 32 GB,80.98,"2,16",2.531,Black,16.429,46.0,5,5600
Patriot Signature Line 32 GB,74.98,"1,32",2.343,Black,19.167,46.0,5,4800
Corsair Vengeance RGB Pro 16 GB,308.18,"2,8",19.261,Black,8.0,16.0,4,4000
G.Skill Trident Z Royal 16 GB,169.0,"2,8",10.562,Gold,7.5,15.0,4,4000
TEAMGROUP T-Force Vulcanα 64 GB,165.49,"2,32",2.586,Red,12.667,38.0,5,6000
Corsair Vengeance Performance 32 GB,124.0,"2,16",3.875,Black / Yellow,13.503,18.0,4,2666
G.Skill Trident Z Neo 16 GB,124.0,"2,8",7.75,Silver / Black,8.75,14.0,4,3200
Kingston Server Premier 16 GB,69.95,"1,16",4.372,,13.75,22.0,4,3200
G.Skill Trident Z Royal 64 GB,,"2,32",,Silver,8.636,19.0,4,4400
G.Skill Ripjaws S5 32 GB,104.99,"2,16",3.281,White,10.667,32.0,5,6000
G.Skill Ripjaws 16 GB,68.7,"4,4",4.294,Red,11.253,15.0,4,2666
G.Skill Ripjaws V 16 GB,249.99,"2,8",15.624,Black,8.889,16.0,4,3600
G.Skill Trident Z5 32 GB,97.99,"2,16",3.062,Silver / Black,12.0,36.0,5,6000
G.Skill Sniper X 32 GB,75.15,"4,8",2.348,Black / White,14.167,17.0,4,2400
Kingston FURY Renegade Pro 128 GB,848.48,"4,32",6.629,Black,10.667,32.0,5,6000
Corsair Vengeance LPX 8 GB,,"1,8",,Red,12.003,16.0,4,2666
G.Skill Flare X 64 GB,241.48,"4,16",3.773,Black,10.0,16.0,4,3200
Patriot Viper Elite II 32 GB,77.98,"1,32",2.437,Red / Black,11.25,18.0,4,3200
ADATA XPG GAMMIX D45 8 GB,,"1,8",,Black,10.0,16.0,4,3200
Corsair Vengeance RGB 64 GB,,"2,32",,Gray,15.385,40.0,5,5200
Timetec PINNACLE Konduit RGB 16 GB,,"1,16",,White,10.0,18.0,4,3600
Lenovo Total Micro 16 GB,44.99,"1,16",,Black,14.254,19.0,4,2666
Kingston FURY Renegade 16 GB,96.93,"1,16",6.058,Silver / White,10.0,32.0,5,6400
G.Skill NT 16 GB,83.5,"2,8",5.219,Black,12.5,15.0,4,2400
G.Skill Trident Z RGB 64 GB,,"4,16",,Black,10.667,16.0,4,3000
Corsair Vengeance LED 32 GB,259.36,"2,16",8.105,Black,9.601,16.0,4,3333
Patriot Viper Steel 16 GB,53.99,"2,8",3.374,Silver / Black,10.667,16.0,4,3000
Kingston KSM26ED8/16ME 16 GB,,"1,16",,Green,14.254,19.0,4,2666
Gigabyte AORUS RGB 16 GB,,"2,8",,Black,9.091,20.0,4,4400
G.Skill Trident Z5 RGB 32 GB,170.6,"2,16",5.331,White / Black,10.303,34.0,5,6600
Kingston FURY Beast 16 GB,,"1,16",,Black,12.003,16.0,4,2666
Kingston FURY Renegade 16 GB,145.05,"1,16",9.066,White / Silver,10.667,32.0,5,6000
G.Skill Zeta R5 128 GB,1635.43,"8,16",12.777,Black / White,10.0,30.0,5,6000
Kingston FURY Renegade 64 GB,,"2,32",,Silver / White,10.0,32.0,5,6400
ADATA XPG Z1 16 GB,,"2,8",,Red / Black,14.065,15.0,4,2133
Crucial Ballistix Sport LT 16 GB,,"2,8",,Silver,13.333,16.0,4,2400
Corsair Vengeance LPX 32 GB,,"4,8",,Black / Yellow,10.0,15.0,4,3000
Kingston HyperX Savage 16 GB,,"2,8",,Black / White,9.752,13.0,4,2666
G.Skill NT 8 GB,59.0,"1,8",7.375,Black,14.065,15.0,4,2133
G.Skill Ripjaws V 16 GB,,"1,16",,Red,10.714,15.0,4,2800
G.Skill Trident Z 32 GB,,"2,16",,Red / Silver,8.75,14.0,4,3200
GeIL Dragon RAM 16 GB,,"2,8",,White / Gold,9.5,19.0,4,4000
G.Skill Aegis 16 GB,,"2,8",,Black / Red,12.5,15.0,4,2400
Crucial Ballistix Sport LT 16 GB,,"2,8",,Black / Red,13.333,16.0,4,2400
Corsair Vengeance LPX 64 GB,,"4,16",,Black,12.189,13.0,4,2133
Corsair Vengeance RGB 32 GB,301.26,"4,8",9.414,Black,10.0,15.0,4,3000
Kingston ValueRAM 32 GB,,"2,16",,Green,14.065,15.0,4,2133
G.Skill Trident Z RGB 32 GB,,"4,8",,Black,10.667,16.0,4,3000
TEAMGROUP Vulcan 16 GB,,"2,8",,Black / Gray,10.667,16.0,4,3000
TEAMGROUP Vulcan 16 GB,,"2,8",,Black / Red,10.667,16.0,4,3000
ADATA XPG GAMMIX D10 8 GB,,"1,8",,Red / White,13.333,16.0,4,2400
ADATA XPG SPECTRIX D41 16 GB,,"2,8",,Black,12.003,16.0,4,2666
Corsair Vengeance RGB Pro 32 GB,,"2,16",,White,10.0,15.0,4,3000
OLOy MD4U082619BBDA 16 GB,,"2,8",,Black / Red,14.254,19.0,4,2666
Corsair Dominator Platinum RGB 16 GB,90.52,"2,8",5.657,Black,10.0,16.0,4,3200
OLOy MD4U083016BGDA 16 GB,,"2,8",,Black,10.667,16.0,4,3000
Kingston HyperX Fury RGB 16 GB,,"2,8",,Black,12.5,15.0,4,2400
Kingston HyperX Fury RGB 8 GB,,"1,8",,Black,10.0,16.0,4,3200
Corsair Vengeance LPX 16 GB,,"2,8",,Black / Yellow,7.398,18.0,4,4866
Micron MTA18ADF2G72AZ-3G2E1 16 GB,,"1,16",,Black / Green,13.75,22.0,4,3200
Thermaltake H-ONE 16 GB,71.84,"2,8",4.49,Black / Silver,10.0,16.0,4,3200
OLOy WarHawk RGB 128 GB,,"4,32",,White,10.0,16.0,4,3200
Corsair Vengeance RGB Pro 64 GB,,"2,32",,Black,9.0,18.0,4,4000
Thermaltake TOUGHRAM RC 16 GB,,"2,8",,Black,10.0,16.0,4,3200
Kingston HyperX 128 GB,,"4,32",,Black,11.253,15.0,4,2666
Klevv CRAS X RGB 16 GB,,"2,8",,Black,9.5,19.0,4,4000
Klevv BOLT X 16 GB,,"1,16",,Black,10.0,18.0,4,3600
TEAMGROUP T-Force Xtreem ARGB 32 GB,,"2,16",,,9.0,18.0,4,4000
GeIL Polaris RGB 32 GB,,"2,16",,Red / Black,16.667,40.0,5,4800
Acer Predator Apollo RGB 32 GB,,"2,16",,Silver / Black,10.0,16.0,4,3200
G.Skill Trident Z Royal Elite 32 GB,,"2,16",,Silver,8.333,20.0,4,4800
Kingston FURY Renegade 8 GB,,"1,8",,Black,10.0,16.0,4,3200
GeIL Orion RGB AMD Edition 8 GB,,"1,8",,Red,10.667,16.0,4,3000
ADATA XPG LANCER RGB 16 GB,,"1,16",,Black,14.615,38.0,5,5200
Kingston FURY Beast RGB 16 GB,98.09,"1,16",6.131,Black,15.833,38.0,5,4800
Kingston FURY Renegade 128 GB,379.99,"4,32",2.969,Black,10.0,16.0,4,3200
TEAMGROUP T-Force Xtreem ARGB 16 GB,,"2,8",,White,8.251,22.0,4,5333
TEAMGROUP T-Create Expert 16 GB,,"2,8",,Gray,7.778,14.0,4,3600
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"2,8",,Black / Gold,10.0,16.0,4,3200
ADATA XPG SPECTRIX D50 16 GB,,"2,8",,White,9.194,19.0,4,4133
Mushkin Redline Lumina 32 GB,,"2,16",,Black,9.194,19.0,4,4133
G.Skill F4-3200C16Q2-128GTZKY 128 GB,,"8,16",,Black / Yellow,10.0,16.0,4,3200
Patriot Viper Venom RGB 16 GB,,"2,8",,Black,10.0,18.0,4,3600
Patriot Viper Venom RGB 16 GB,289.36,"2,8",18.085,Black,9.5,19.0,4,4000
TEAMGROUP T-Force Vulcan 8 GB,,"1,8",,Black,15.385,40.0,5,5200
V-Color Manta XPrism RGB 64 GB,,"2,32",,Silver,11.333,34.0,5,6000
Neo Forza MARS 32 GB,,"2,16",,Gray / Black,10.0,16.0,4,3200
Kingston Fury Renegade RGB 16 GB,109.0,"1,16",6.812,Silver / Black,10.556,38.0,5,7200
ADATA XPG CASTER RGB 16 GB,,"1,16",,Black / Silver,13.333,40.0,5,6000
TEAMGROUP Elite Plus 32 GB,,"2,16",,Black / Gold,13.75,22.0,4,3200
GeIL EVO V RGB 48 GB,,"1,48",,White,10.588,36.0,5,6800
OLOy Blade RGB 32 GB,,"2,16",,Black,10.0,16.0,4,3200
G.Skill Flare X5 64 GB,,"2,32",,Black,10.667,32.0,5,6000
Acer Predator Vesta II RGB 64 GB,,"2,32",,Black,10.0,32.0,5,6400
Kingston FURY Renegade 16 GB,97.2,"1,16",6.075,Silver / White,10.588,36.0,5,6800
Kingston FURY Renegade 64 GB,,"2,32",,Silver / White,10.667,32.0,5,6000
ADATA XPG SPECTRIX D35G RGB 32 GB,,"1,32",,White,10.0,16.0,4,3200
Silicon Power XPOWER Storm RGB 32 GB,,"2,16",,White,10.0,30.0,5,6000
Kingston FURY Beast RGB 16 GB,80.52,"1,16",5.032,Black,10.0,32.0,5,6400
TEAMGROUP T-Force Delta RGB 96 GB,,"2,48",,White,10.0,32.0,5,6400
TEAMGROUP Xtreem ARGB 32 GB,,"2,16",,White,9.474,36.0,5,7600
Klevv Urbane V RGB 64 GB,,"2,32",,White,9.375,30.0,5,6400
Acer Predator Hera RGB 32 GB,,"2,16",,Black,8.78,36.0,5,8200
Thermaltake TOUGHRAM RGB D5 32 GB,,"2,16",,White / Silver,10.0,32.0,5,6400
TEAMGROUP Elite 32 GB,68.98,"2,16",2.156,Black,14.254,19.0,4,2666
Silicon Power SU032GBSFU320F22AF 32 GB,,"2,16",,Black,13.75,22.0,4,3200
Mushkin Redline 64 GB,149.99,"2,32",2.344,Black,16.667,40.0,5,4800
G.Skill Ripjaws M5 RGB 64 GB,209.99,"2,32",3.281,Black,10.667,32.0,5,6000
G.Skill Trident Z RGB 32 GB,449.0,"4,8",14.031,Black,8.226,17.0,4,4133
G.Skill Trident Z 32 GB,149.0,"2,16",4.656,Silver / Black,10.0,16.0,4,3200
Corsair Vengeance LPX 16 GB,89.57,"2,8",5.598,Black / Yellow,11.111,20.0,4,3600
G.Skill Aegis 16 GB,59.72,"1,16",3.732,Black / Red,14.167,17.0,4,2400
Mushkin Redline Lumina 64 GB,,"2,32",,White,8.889,16.0,4,3600
Patriot Viper Venom RGB 32 GB,201.75,"2,16",6.305,Black / White,12.121,40.0,5,6600
G.Skill Trident Z 32 GB,,"2,16",,Pink / Silver,10.0,14.0,4,2800
G.Skill FORTIS 16 GB,,"2,8",,Black / Red,12.5,15.0,4,2400
Corsair Vengeance LED 16 GB,170.0,"2,8",10.625,Black / White,13.333,16.0,4,2400
