item_name,category_name,item_price_in_php,stocks
"Phanteks AMP GH, 1000watts PSU, white, platinum, full modular, ATX 3.1 PCIE5.1, pn: PH-P1000GH_WT01_US",Psu,7599.0,0
"Silver Stone SST, Attis 650watts PSU, bronze, ATX3.1, pn: SST-AT650R-BF",Psu,3150.0,2
"Silver Stone SST, Attis 750watts PSU, bronze, ATX3.1, pn: SST-AT750R-BF",Psu,3399.0,0
"darkFlash PMT650 650watts PSU, gold, full modular, ATX3.1 PCIE5.1",Psu,4380.0,0
"darkFlash PMT750 750watts PSU, gold, full modular, ATX3.1 PCIE5.1",Psu,4699.0,0
"darkFlash PMT850 850watts PSU, gold, full modular, ATX3.1 PCIE5.1",Psu,5299.0,0
"Cooler Master CM MWE650 V2, 650watts PSU, bronze, pn: MPE-6501-ACAAB | MPE-6501-ACABW",Psu,3250.0,25
"Cooler Master CM MWE750 V2, 750watts PSU, bronze, pn: MPE-7501-ACAAB | MPE-7501-ACABW",Psu,3650.0,7
"Cooler Master CM XG850, 850watts PSU, platinum, full modular, smart thermal control mode, pn: MPG-8501-AFBAP-XU2",Psu,10999.0,1
"Cooler Master CM MWE650 V2, 650watts PSU, gold, full modular, pn: MPE-6501-AFAAG-U2",Psu,4999.0,10
"Cooler Master CM V850 V2, 850watts PSU, gold, semi fanless full modular, pn: MPY-850V-AFBAG-US",Psu,6999.0,1
"Cooler Master CM GX650, 650watts PSU, gold, full modular, pn: MPE-6501-AFAAG-TW",Psu,5450.0,2
"Cooler Master CM GX850, 850watts PSU, gold, full modular, pn: MPE-8501-AFAAG-TW",Psu,5999.0,25
"Corsair RM850x Shift, 850watts PSU, black, gold, full modular, ATX3.0 PCIE5, pn: CP-9020252",Psu,9399.0,3
"Corsair RM1000x Shift, 1000watts PSU, black, gold, full modular, ATX3.0 PCIE5, pn: CP-9020253",Psu,12399.0,1
"Corsair RM650, 650watts PSU, gold, full modular, pn: CP-9020280",Psu,5625.0,-45
"Corsair SF850L, 850watts PSU, SFX, gold, modular, ATX3.0 PCIE5, pn: CP-9020245",Psu,8899.0,1
"Corsair SF1000L, 1000watts PSU, SFX, gold, modular, ATX3.0 PCIE5, pn: CP-9020246",Psu,10399.0,2
"Corsair CX550F RGB, 550watts PSU, black, bronze, full modular, pn: CP-9020216",Psu,4925.0,0
"Corsair RM750e, 750watts PSU, gold, full modular, ATX3.0 PCIE5, pn: CP-9020262",Psu,6999.0,0
"Corsair RM850e, 850watts PSU, gold, full modular, ATX3.0 PCIE5, pn: CP-9020263",Psu,7599.0,1
"Corsair RM1000e, 1000watts PSU, gold, full modular, ATX3.0 PCIE5, pn: CP-9020264",Psu,11599.0,2
"Corsair RM850, 850watts PSU, white, gold, full modular, pn: CP-9020232",Psu,7999.0,3
"Corsair CX550, 550watts PSU, bronze, pn: CP-9020277",Psu,2725.0,8
"Corsair CX650, 650watts PSU, bronze, pn: CP-9020278",Psu,3099.0,5
"Corsair CX750, 750watts PSU, bronze, pn: CP-9020279",Psu,3550.0,16
"Corsair RM850x Shift, 850watts PSU, white, gold, full modular, ATX3.0 PCIE5, pn: CP-9020274",Psu,8825.0,0
"Corsair RM1000x Shift, 1000watts PSU, white, gold, full modular, ATX3.0 PCIE5, pn: CP-9020275",Psu,11399.0,3
"Corsair RM1200x Shift, 1200watts PSU, white, gold, full modular, ATX3.0 PCIE5, pn: CP-9020276",Psu,12999.0,4
"Lian Li 850watts PSU, SFX, black chassis, gold, modular, pn: SP850-B",Psu,7380.0,1
"Lian Li 850watts PSU, SFX, white chassis, gold, modular, pn: SP850-W",Psu,7480.0,1
"Lian Li Edge 850watts PSU, black, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG0850 BLACK",Psu,7380.0,1
"Lian Li Edge 1000watts PSU, black, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1000 BLACK",Psu,9199.0,1
"Lian Li Edge 1000watts PSU, white, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1000 WHITE",Psu,9650.0,1
"Lian Li Edge 1300watts PSU, black, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1300 BLACK",Psu,10999.0,0
"Lian Li Edge 1300watts PSU, white, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1300 WHITE",Psu,11425.0,0
"Asus ROG Thor P2 850watts PSU, platinum, modular, PCIE5, pn: ROG-THOR-850P2-GAMING",Psu,14999.0,0
"Asus ROG Thor P2 1000watts PSU, platinum, modular, PCIE5, pn: ROG-THOR-1000P2-GAMING",Psu,17099.0,3
"Asus ROG Thor P2 1200watts PSU, platinum, modular, PCIE5, pn: ROG-THOR-1200P2-GAMING",Psu,19999.0,2
"Asus ROG EVA Thor 1000watts PSU, platinum, modular, pn: ROG-THOR-1000P2-EVA-GAMING",Psu,19899.0,2
"Asus ROG Strix 750watts PSU, gold, modular, pn: ROG-STRIX-750G",Psu,7999.0,3
"Asus ROG Strix 850watts PSU, gold, modular, pn: ROG-STRIX-850G",Psu,9180.0,5
"Asus TUF 650watts PSU, bronze, pn: TUF-GAMING-650B",Psu,4125.0,4
"Asus TUF 750watts PSU, bronze, pn: TUF-GAMING-750B",Psu,4725.0,10
"Asus TUF 750watts PSU, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-750G",Psu,7125.0,3
