item_name,category_name,item_price_in_php,stocks
"Asus ROG Strix H370-F Gaming, LGA1151, H370, ATX, 4*d4",Motherboard,5999.0,34
"Asus Prime H510M-K R2.0, LGA1200, mATX, 2*d4",Motherboard,4225.0,11
"MSI Pro H510M-B, LGA1200, mATX, 2*d4",Motherboard,3399.0,31
"Asus Prime H610M-D D4, LGA1700, mATX, 2*d4",Motherboard,4699.0,8
"Asus Prime H610M-K D4, LGA1700, mATX, 2*d4",Motherboard,4599.0,9
"Asus Prime H610M-E D4, LGA1700, mATX, 2*d4",Motherboard,4699.0,20
"Asus Prime H610M-R D4, LGA1700, mATX, 2*d4",Motherboard,4799.0,8
"Gigabyte H610M-H V3 d4, LGA1700, mATX, 2*d4",Motherboard,4399.0,3
"Emaxx EMX-H610M-PRO, LGA1700, mATX, 2*d4",Motherboard,3499.0,0
"Asus TUF B760M-Plus WiFi D4, LGA1700, mATX, 4*d4",Motherboard,10500.0,22
"Asus Prime B760M-K D4, LGA1700, mATX, 2*d4",Motherboard,5750.0,12
"Asus Prime B760M-A WiFi D4, LGA1700, mATX, 4*d4",Motherboard,8399.0,13
"Asus Prime B760M-R D4, LGA1700, mATX, 2*d4",Motherboard,5799.0,13
"Asus TUF Z790 BTF WiFi D5, LGA1700, ATX, 4*d5",Motherboard,15399.0,3
"Asus Prime Z790M Plus CSM D5, LGA1700, mATX, 4*d5",Motherboard,12199.0,3
"Asus ROG Maximus Z790 Dark Hero D5, LGA1700, ATX, 4*d5, WiFi7",Motherboard,33999.0,2
"Asus ROG Maximus Z790 Apex Encore D5, LGA1700, ATX, 2*d5, WiFi7",Motherboard,29999.0,1
"Asus ROG Maximus Z790 Formula D5, LGA1700, ATX, 4*d5, WiFi7",Motherboard,39999.0,1
"Asus ROG Strix B760-A Gaming WiFi D5, LGA1700, ATX, 4*d5",Motherboard,14599.0,6
"Asus ROG Strix B760-F Gaming WiFi D5, LGA1700, ATX, 4*d5",Motherboard,15180.0,9
"Asus ROG Strix B760-G Gaming WiFi D5, LGA1700, ATX, 4*d5",Motherboard,13450.0,4
"Asus ROG Strix B760-I Gaming WiFi D5, LGA1700, ITX, 2*d5",Motherboard,13799.0,3
"Asus TUF B760M-Plus WiFi II D5, LGA1700, mATX, 4*d5",Motherboard,11725.0,6
"Asus TUF B760M-BTF WiFi D5, LGA1700, mATX, 4*d5",Motherboard,14750.0,2
"Asus Prime B760M-K D5, LGA1700, mATX, 2*d5",Motherboard,6199.0,11
"Asus Prime B760M-A WiFi D5, LGA1700, mATX, 4*d5",Motherboard,8250.0,16
"Asus Prime H610M-E D5, LGA1700, mATX, 2*d5",Motherboard,4650.0,134
"MSI MAG B760 Tomahawk WiFi d4, LGA1700, ATX, 4*d4",Motherboard,12450.0,2
"MSI MPG B760I Edge WiFi d4, LGA1700, ITX, 2*d4",Motherboard,11699.0,0
"MSI Pro H610M-G WiFi d4 LGA1700, mATX, 2*d4",Motherboard,5399.0,7
"MSI Pro B760M-A WiFi d4, LGA1700, mATX, 4*d4",Motherboard,7650.0,9
"MSI Pro B760M-E d4, LGA1700, mATX, 2*d4",Motherboard,5150.0,4
"MSI MPG Z790 Edge Monster Hunter, LGA1700, ATX, 4*d5, WiFi7",Motherboard,23250.0,1
"MSI Pro Z790-P WiFi, LGA1700, ATX, 4*d5",Motherboard,13499.0,3
"MSI Pro Z790-S WiFi, LGA1700, ATX, 4*d5",Motherboard,11150.0,1
"MSI Pro B760-P WiFi, LGA1700, ATX, 4*d5",Motherboard,10999.0,0
"MSI B760 Gaming Plus WiFi, LGA1700, ATX, 4*d5",Motherboard,11500.0,2
"MSI MAG B760 Tomahawk WiFi, LGA1700, ATX, 4*d5",Motherboard,12999.0,1
"MSI MPG B760I Edge WiFi, LGA1700, ITX, 2*d5",Motherboard,11699.0,3
"MSI MAG B760M Mortar WiFi II, LGA1700, mATX, 4*d5",Motherboard,11450.0,4
"MSI Pro B760M-A WiFi, LGA1700, mATX, 4*d5",Motherboard,8099.0,13
"MSI B760M Project Zero, LGA1700, mATX, 4*d5, WiFi6",Motherboard,11699.0,2
"Gigabyte B760M Aorus Elite AX d4, LGA1700, mATX, 4*d4, WiFi6",Motherboard,8999.0,1
"Gigabyte B760I Aorus Pro d4, LGA1700, ITX, 2*d4, WiFi",Motherboard,11999.0,3
"Gigabyte B760 Gaming X AX d4, LGA1700, ATX, 4*d4, WiFi6",Motherboard,10450.0,3
"Gigabyte B760M Gaming AC d4, LGA1700, mATX, 2*d4, WiFi",Motherboard,6899.0,3
"Gigabyte B760M DS3H AX d4, LGA1700, mATX, 4*d4, WiFi6",Motherboard,7399.0,11
"Gigabyte B760M DS3H d4, LGA1700, mATX, 4*d4",Motherboard,6350.0,3
"Gigabyte B760M H d4, LGA1700, mATX, 2*d4",Motherboard,5499.0,11
"Gigabyte Z790I Aorus Ultra, LGA1700, ITX, 2*d5, WiFi6",Motherboard,18999.0,2
"Gigabyte B760M Aorus Elite AX, LGA1700, mATX, 4*d5, WiFi6",Motherboard,10450.0,2
"Gigabyte B760M Aorus Elite X AX, LGA1700, mATX, 4*d5, WiFi6",Motherboard,12150.0,2
"Gigabyte B760 Gaming X AX, LGA1700, ATX, 4*d5, WiFi6",Motherboard,10799.0,3
"Gigabyte B760M DS3H AX, LGA1700, mATX, 4*d5, WiFi6",Motherboard,7750.0,13
"Gigabyte B760M DS3H, LGA1700, mATX, 4*d5",Motherboard,6699.0,7
"NZXT N7 Z790 black, LGA1700, ATX, 4*d5, WiFi6, pn: N7-Z79XT-B1",Motherboard,16599.0,1
"Asus ROG Maximus Z890 Extreme, LGA1851, ATX, 4*d5, WiFi7",Motherboard,65999.0,0
