item_name,category_name,item_price_in_php,stocks
"WD MyBook 22tb 3.5 ext hdd, pn: WDBBGB0220HBK",Storage,32799.0,0
"Seagate One Touch 1tb 2.5 black, ext hdd, 3y hardware level data recovery + password protect, pn: STKY1000400",Storage,3580.0,1
"Seagate One Touch 1tb 2.5 space grey, ext hdd, 3y hardware level data recovery + password protect, pn: STKY1000404",Storage,3580.0,2
"Seagate One Touch 2tb 2.5 black, ext hdd, 3y hardware level data recovery + password protect, pn: STKY2000400",Storage,4750.0,2
"Seagate One Touch 2tb 2.5 blue, ext hdd, 3y hardware level data recovery + password protect, pn: STKY2000402",Storage,4750.0,2
"Seagate One Touch 2tb 2.5 red, ext hdd, 3y hardware level data recovery + password protect, pn: STKY2000403",Storage,4750.0,2
"Seagate One Touch 4tb 2.5 black, ext hdd, 3y hardware level data recovery + password protect, pn: STKZ4000400",Storage,6899.0,2
"Seagate One Touch 4tb 2.5 silver, ext hdd, 3y hardware level data recovery + password protect, pn: STKZ4000401",Storage,6899.0,3
"Seagate One Touch 4tb 2.5 blue, ext hdd, 3y hardware level data recovery + password protect, pn: STKZ4000402",Storage,6899.0,1
"Toshiba Canvio Basics 1tb 2.5 black, ext hdd, pn: HDTB410AK3AA",Storage,2999.0,0
"Asus 24x, int dvdrw, sata, OEM, sata cables excluded, pn: DRW-24B1ST",Storage,950.0,2
"Lenovo 8x, ext dvdrw, usb, slim, pn: DB60-WW",Storage,950.0,0
"Asus 8x, ext dvdrw, usb, slim, pn: SDRW 08D2S",Storage,1699.0,10
"16gb Sandisk Ultra CZ48, UFD USB3.0 Flash Drive, 100mb/s, pn: SDCZ48-016G-U46",Storage,235.0,55
"16gb Patriot TAB200, UFD USB2.0 Flash Drive, pn: PSF16GT200S2U",Storage,180.0,450
"32gb Sandisk Ultra CZ48, USB3.0 UFD, pn: SDCZ48-032G-U46",Storage,245.0,0
"32gb Sandisk Ultra Flair, UFD USB3.0 Flash Drive, 150mb/s, pn: SDCZ73-032G-G46",Storage,280.0,37
"32gb Sandisk Ultra Dual Drive M3 black, UFD USB3.0 Flash Drive Type A+B OTG, 150mb/s, pn: SDDD3-032G-G46",Storage,220.0,212
"32gb Sandisk Ultra Dual Drive M3 white, UFD USB3.0 Flash Drive Type A+B OTG, 150mb/s, pn: SDDD3-032G-G46GW",Storage,220.0,47
"32gb Patriot TAB200, UFD USB2.0 Flash Drive, pn: PSF32GT200S2U",Storage,199.0,0
"32gb Patriot Xporter Core, UFD USB3.2 Flash Drive, pn: PSF32GXRB3U",Storage,199.0,261
"32gb Patriot TAB300, UFD USB3.2 Flash Drive, 120mb/s, pn: PSF32GT300DS3U",Storage,225.0,96
"64gb Dahua, UFD USB2.0 Flash Drive, pn: DHI-USB-U116-20-64GB",Storage,225.0,0
"64gb Team C162, UFD USB3.2 Flash Drive, pn: TC162364GB01",Storage,250.0,0
"64gb Kingston Exodia, UFD USB3.2 Flash Drive, pn: DTX/64GB",Storage,275.0,12
"64gb Kingston Exodia M, UFD USB3.2 Flash Drive, pn: DTXM/64GB",Storage,275.0,61
"64gb Kingston Exodia Onyx, UFD USB3.2 Flash Drive, pn: DTXON/64GB",Storage,275.0,68
"64gb Kingston MicroDuo 3.0, OTG UFD, pn: DTDUO3/64GB",Storage,260.0,0
"64gb Sandisk Ultra CZ48, UFD USB3.0 Flash Drive, pn: SDCZ48-064G-U46",Storage,299.0,91
"64gb Sandisk Ultra Dual Drive M3 Black, UFD USB3.0 Flash Drive Type A+B OTG, 150mb/s, pn: SDDD3-064G-G46",Storage,299.0,3
"64gb Patriot Xporter 3, UFD USB3.2 Flash Drive, pn: PSF64GX3B3U",Storage,270.0,0
"128gb Kingston Exodia, UFD USB3.2 Flash Drive, pn: DTX/128GB",Storage,440.0,40
"128gb Kingston Exodia M, UFD USB3.2 Flash Drive, pn: DTXM/128GB",Storage,440.0,36
"128gb Kingston Exodia Onyx, UFD USB3.2 Flash Drive, pn: DTXON/128GB",Storage,440.0,7
"128gb Sandisk Ultra CZ48, UFD USB3.0 Flash Drive, pn: SDCZ48-128G-U46",Storage,520.0,75
"128gb Patriot TAB300, UFD USB3.2 Flash Drive, pn: PSF128GT300DS3U",Storage,440.0,0
"256gb Kingston Exodia, UFD USB3.2 Flash Drive, pn: DTX/256GB",Storage,940.0,0
"256gb Kingston Exodia M, UFD USB3.2 Flash Drive, pn: DTXM/256GB",Storage,940.0,3
"250gb Patriot Supersonic Rage Prime, UFD USB3.2 G2 Flash Drive, 600mb/s, pn: PEF250GRPMW32U",Storage,1725.0,1
"1tb Patriot Supersonic Rage Prime, UFD USB3.2 G2 Flash Drive, 600mb/s, pn: PEF1TBRPMW32U",Storage,4825.0,1
"16gb SanDisk Ultra micro SD | MMC, C10 U1, 80MB/S, pn: SDSQUNS-016G-GN3MN",Storage,220.0,18
"32gb ADATA micro SD | MMC, A1, C10 U1 V10, 100|25 MB/S, pn: AUSDH32GUICL 10A1-RA1",Storage,180.0,6
"32gb ADATA micro SD | MMC, C10 U1, 80|10 MB/S, pn: AUSDH32GUICL 10-RA1",Storage,199.0,6
"32gb SanDisk Ultra micro SD | MMC, C10 U1, 100MB/S, pn: SDSQUNR-032G-GN3MN",Storage,265.0,0
"32gb SanDisk Ultra micro SD | MMC, A1 C10 U1, 120MB/S, pn: SDSQUA4-032G-GN6MN",Storage,299.0,2
"32gb SanDisk High Endurance micro SD | MMC, C10 U3 V30, 100MB/S, pn: SDSQQNR-032G-GN6IA",Storage,470.0,3
"32gb SanDisk Max Endurance micro SD | MMC, C10 U3 V30, 100MB/S, pn: SDSQQVR-032G-GN6IA",Storage,645.0,0
"32gb Kingston Canvass Select Plus micro SD | MMC, A1 U1 V10, R|100 W|10-85, pn: SDCS2/32GB",Storage,250.0,0
"64gb ADATA micro SD | MMC, C10 U1, 80|10 MB/S, pn: AUSDX64GUICL 10-RA1",Storage,275.0,9
"64gb Hiksemi Neo Home micro SD | MMC, C10 V30, 92|40 MB/S, pn: TF-D1 64G",Storage,230.0,0
"64gb Samsung Pro Endurance micro SD | MMC, U1 V10, 100/30 MB/S, with adapter, pn: MB-MJ64KA/APC",Storage,675.0,0
"64gb SanDisk Ultra micro SD | MMC, A1 C10 U1, 140MB/S, pn: SDSQUAB-064G-GN6MN",Storage,345.0,5
"64gb SanDisk High Endurance micro SD | MMC, C10 U3 V30, 100MB/S, pn: SDSQQNR-064G-GN6IA",Storage,470.0,0
"64gb SanDisk Max Endurance micro SD | MMC, C10 U3 V30, 100MB/S, pn: SDSQQVR-064G-GN6IA",Storage,885.0,0
"64gb SanDisk Extreme micro SD | MMC, A2 U3 V30, 170|80 MB/S, pn: SDSQXAH-064G-GN6MN",Storage,460.0,2
"64gb SanDisk Extreme Gaming micro SD | MMC, A2 U3 V30, 170|80 MB/S, pn: SDSQXAH-064G-GN6GN",Storage,450.0,3
"64gb SanDisk Extreme Pro micro SD | MMC, A2 U3 V30, 200|90 MB/S, pn: SDSQXCU-064G-GN6MA",Storage,625.0,1
"64gb Kingston Canvass Select Plus micro SD | MMC, A1 U1 V10, R|100 W|10-85, pn: SDCS2/64GB",Storage,399.0,3
"64gb Patriot EP A1 V30 micro SD | MMC, A1 U3 V30 (4K UHD), R|90 W|min 30 max 80, pn: PEF64GEP31MCX",Storage,340.0,0
"128gb Samsung EVO Plus micro SD | MMC, A2 U3 V30, 130 MB/S, pn: MB-MC128KA/APC",Storage,710.0,3
"128gb Samsung Pro Endurance micro SD | MMC, U3 V30, 100/40 MB/S, with adapter, pn: MB-MJ128KA/APC",Storage,1175.0,5
"128gb Samsung Pro Ultimate micro SD | MMC, A2 U3 V30, 200/130 MB/S, with adapter, pn: MB-MY128SA/WW",Storage,1110.0,5
"128gb SanDisk Ultra micro SD | MMC, C10 U1, 100MB/S, pn: SDSQUNR-128G-GN3MN",Storage,599.0,0
"128gb SanDisk High Endurance micro SD | MMC, C10 U3 V30, 100MB/S, pn: SDSQQNR-128G-GN6IA",Storage,930.0,5
"128gb SanDisk Ultra micro SD | MMC, A1 C10 U1, 140MB/S, pn: SDSQUAB-128G-GN6MN",Storage,665.0,3
"128gb SanDisk Extreme micro SD | MMC, A2 U3 V30, 190|90 MB/S, pn: SDSQXAA-128G-GN6MN",Storage,825.0,2
"128gb SanDisk Extreme Gaming micro SD | MMC, A2 U3 V30, 190|90 MB/S, pn: SDSQXAA-128G-GN6GN",Storage,815.0,3
"128gb SanDisk Extreme Gaming micro SD | MMC, A2 U3 V30, 190|90 MB/S, with adapter, pn: SDSQXAA-128G-GN6AA",Storage,885.0,4
"128gb Kingston Canvass Select Plus micro SD | MMC, A1 U1 V10, R|100 W|10-85, pn: SDCS2/128GB",Storage,599.0,2
"128gb Patriot EP A1 V30 micro SD | MMC, A1 U3 V30 (4K UHD), R|90 W|min 30 max 80, pn: PEF128GEP31MCX",Storage,550.0,0
"256gb Samsung Pro Endurance micro SD | MMC, U3 V30, 100/40 MB/S, with adapter, pn: MB-MJ256KA/APC",Storage,2099.0,2
"256gb Samsung Pro Ultimate micro SD | MMC, A2 U3 V30, 200/130 MB/S, with adapter, pn: MB-MY256SA/WW",Storage,1699.0,5
"256gb SanDisk Ultra micro SD | MMC, A1 C10 U1, 150MB/S, pn: SDSQUAC-256G-GN6MN",Storage,1080.0,1
"256gb SanDisk Ultra micro SD | MMC, C10, 100MB/S, pn: SDSQUNR-256G-GN3MN",Storage,999.0,1
"256gb SanDisk High Endurance micro SD | MMC, C10 U3 V30, 100MB/S, pn: SDSQQNR-256G-GN6IA",Storage,1825.0,1
"256gb SanDisk Extreme micro SD | MMC, A2 U3 V30, 190|130 MB/S, pn: SDSQXAV-256G-GN6MN",Storage,1299.0,1
"256gb SanDisk Extreme gaming micro SD | MMC, A2 U3 V30, 190|130 MB/S, pn: SDSQXAV-256G-GN6GN",Storage,1375.0,0
