item_name,category_name,item_price_in_php,stocks
"Galax RTX 4070S Ti SUPER EX Gamer 1-Click OC V2 Black, Triple Fan, pn: 47UZM6MD7JDL",Gpu,52099.0,0
"Galax RTX 4070S Ti SUPER EX Gamer 1-Click OC V2 White, Triple Fan, pn: 47UZM6MD7KWE",Gpu,52099.0,0
"Aorus RTX 4060 Ti Elite, pn: GV-N406TAORUS-E-8GD",Gpu,28680.0,0
"Aorus RTX 4080S SUPER Master, pn: GV-N408SAORUS-M-16GD",Gpu,77599.0,1
"Aorus RTX 4070S SUPER Master, pn: GV-N407SAORUS-M-12GD",Gpu,43950.0,1
"Aorus RTX 4070S Ti SUPER Master, pn: GV-N407TSAORUS-M-16GD",Gpu,56699.0,1
"Gigabyte GTX 1660S SUPER D6, pn: GV-N166SD6-6GD",Gpu,11999.0,49
"12G Gigabyte RTX 3060 Windforce OC, pn: GV-N3060WF2OC-12GD-2.0",Gpu,17399.0,5
"12G Gigabyte RTX 3060 Gaming OC, pn: GV-N3060GAMING-OC-12GD-2.0",Gpu,18699.0,7
"6G Gigabyte RTX 3050 Windforce OC, pn: GV-N3050WF2OC-6GD",Gpu,10699.0,4
"6G Gigabyte RTX 3050 Eagle OC, pn: GV-N3050EAGLE-OC-6GD",Gpu,10999.0,0
"8G Gigabyte RTX 4060 Ti Windforce OC V2, pn: GV-N406TWF2OCV2-8GD",Gpu,23799.0,0
"8G Gigabyte RTX 4060 Ti Eagle, pn: GV-N406TEAGLE-8GD",Gpu,24299.0,3
"8G Gigabyte RTX 4060 Ti Eagle OC, pn: GV-N406TEAGLE-OC-8GD",Gpu,24899.0,5
"8G Gigabyte RTX 4060 Ti Gaming OC, pn: GV-N406TGAMING-OC-8GD",Gpu,25500.0,3
"8G Gigabyte RTX 4060 Ti Aero OC, pn: GV-N406TAERO-OC-8GD",Gpu,26599.0,4
"8G Gigabyte RTX 4060 Ti Eagle OC ICE, pn: GV-N406TEAGLEOC-ICE-8GD",Gpu,25199.0,2
"8G Gigabyte RTX 4060 Windforce OC, pn: GV-N4060WF2OC-8GD",Gpu,18999.0,3
"8G Gigabyte RTX 4060 Eagle OC, pn: GV-N4060EAGLE-OC-8GD",Gpu,19350.0,5
"8G Gigabyte RTX 4060 Gaming OC, pn: GV-N4060GAMING-OC-8GD",Gpu,20299.0,5
"8G Gigabyte RTX 4060 Aero OC, pn: GV-N4060AERO-OC-8GD",Gpu,20650.0,3
"8G Gigabyte RTX 4060 Eagle OC ICE, pn: GV-N4060EAGLEOC-ICE-8GD",Gpu,19750.0,2
"16G Gigabyte RTX 4060 Ti Windforce OC, pn: GV-N406TWF2OC-16GD",Gpu,27450.0,1
"16G Gigabyte RTX 4060 Ti Gaming OC, pn: GV-N406TGAMING-OC-16GD",Gpu,30299.0,2
"16G Gigabyte RTX 4060 Ti Aero OC, pn: GV-N406TAERO-OC-16GD",Gpu,30999.0,0
"Gigabyte RTX 4080S SUPER Windforce, pn: GV-N408SWF3V2-16GD",Gpu,66850.0,1
"Gigabyte RTX 4080S SUPER Gaming OC, pn: GV-N408SGAMING-OC-16GD",Gpu,69599.0,2
"Gigabyte RTX 4080S SUPER Aero OC, pn: GV-N408SAERO-OC-16GD",Gpu,71199.0,3
"Gigabyte RTX 4070S SUPER Windforce OC, pn: GV-N407SWF3OC-12GD",Gpu,40350.0,2
"Gigabyte RTX 4070S SUPER Eagle OC, pn: GV-N407SEAGLE-OC-12GD",Gpu,41499.0,2
"Gigabyte RTX 4070S SUPER Gaming OC, pn: GV-N407SGAMING-OC-12GD",Gpu,42399.0,0
"Gigabyte RTX 4070S SUPER Aero OC, pn: GV-N407SAERO-OC-12GD",Gpu,43750.0,2
"Gigabyte RTX 4070S SUPER Eagle OC ICE, pn: GV-N407SEAGLEOC-ICE-12GD",Gpu,41899.0,1
"Gigabyte RTX 4070S Ti SUPER Windforce OC, pn: GV-N407TSWF3OC-16GD",Gpu,52599.0,2
"Gigabyte RTX 4070S Ti SUPER Eagle OC, pn: GV-N407TSEAGLE-OC-16GD",Gpu,54899.0,2
"Gigabyte RTX 4070S Ti SUPER Gaming OC, pn: GV-N407TSGAMING-OC-16GD",Gpu,52650.0,2
"Gigabyte RTX 4070S Ti SUPER Aero OC, pn: GV-N407TSAERO-OC-16GD",Gpu,58699.0,1
"Gigabyte RTX 4070S Ti SUPER Eagle OC ICE, pn: GV-N407TSEAGLEOCICE-16GD",Gpu,51799.0,2
"Sapphire RX 6600 Pulse, pn: SPR-11310-01-20G",Gpu,12999.0,11
"Sapphire RX 7900XTX Nitro+ OC Vapor-X, pn: SPR-11322-01-40G",Gpu,65699.0,2
"Sapphire RX 7600 Pulse OC, pn: SPR-11324-01-20G",Gpu,16299.0,8
"Sapphire RX 7700XT Pulse, pn: SPR-11335-04-20G",Gpu,26299.0,5
"Sapphire RX 7700XT Pure Gaming OC, pn: SPR-11335-03-20G",Gpu,27999.0,0
"Sapphire RX 7700XT Pure Frostpunk 2, pn: SPR-11335-08-50G",Gpu,27999.0,6
"Sapphire RX 7800XT Pulse, pn: SPR-11330-02-20G",Gpu,31699.0,3
"Sapphire RX 7800XT Nitro+ Gaming OC, pn: SPR-11330-01-20G",Gpu,34199.0,3
"Sapphire RX 7800XT Pure, pn: SPR-11330-03-20G",Gpu,32499.0,2
"Sapphire RX 7900 Pulse GRE Gaming OC, pn: SPR-11325-04-20G",Gpu,40550.0,1
"Sapphire RX 7900 Nitro+ GRE Gaming OC, pn: SPR-11325-02-20G",Gpu,42950.0,0
"4G Asus RX560 Strix V2, pn: ROG-STRIX-RX560-4G-V2-GAMING",Gpu,4999.0,53
"Asus RX 6500XT Dual OC V2, pn: DUAL-RX6500XT-O4G-V2",Gpu,8599.0,0
"Asus RX 6600 Dual V3, pn: DUAL-RX6600-8G-V3",Gpu,12999.0,0
"Asus RX 7600 Dual OC V2, pn: DUAL-RX7600-O8G-V2",Gpu,16399.0,16
"Asus RX 7600XT Dual OC, pn: DUAL-RX7600XT-O16G",Gpu,22999.0,2
"Asus RX 7700XT Dual OC, pn: DUAL-RX7700XT-O12G",Gpu,27899.0,11
"Asus RX 7800XT Dual OC, pn: DUAL-RX7800XT-O16G",Gpu,33299.0,11
"Gigabyte RX 6500XT Eagle, pn: GV-R65XTEAGLE-4GD",Gpu,8550.0,15
"Gigabyte RX 6600 Eagle, pn: GV-R66EAGLE-8GD",Gpu,12799.0,3
"Gigabyte RX 7600 XT Gaming OC, pn: GV-R76XTGAMING-OC-16GD",Gpu,21299.0,1
"Gigabyte RX 7700XT Gaming OC, pn: GV-R77XTGAMING-OC-12GD",Gpu,26850.0,2
"Gigabyte RX 7800XT Gaming OC, pn: GV-R78XTGAMING-OC-16GD",Gpu,33199.0,1
"Gigabyte RX 7900 GRE Gaming OC, pn: GV-R79GREGAMING-OC-16GD",Gpu,41599.0,1
"6G MSI RTX 3050 Ventus 2X OC, pn: 912-V812-016",Gpu,10999.0,0
"8G Asus RTX 4060 Ti Prime OC, pn: PRIME-RTX4060TI-O8G",Gpu,26199.0,0
"8G Asus RTX 4060 Dual EVO OC white, pn: DUAL-RTX4060-O8G-EVO-WHITE",Gpu,19899.0,0
"Sapphire RX 7600 XT Pulse OC, pn: SPR-11339-04-20G",Gpu,20599.0,0
"Palit RTX 4080S SUPER Infinity 3 OC, pn: NED408SS19T2-1032S",Gpu,64299.0,0
"Palit RTX 4070S Ti SUPER Jetstream, pn: NED47TSS19T2-1043J",Gpu,49999.0,0
"Palit RTX 4070S Ti SUPER Infinity 3 OC, pn: NED47TSS19T2-1043S",Gpu,49599.0,0
"MSI RTX 4070S SUPER Gaming Slim Wukong, pn: 912-V513-1009",Gpu,42399.0,0
2gb Ramsta GT730 ddr3 128bit,Gpu,1599.0,0
"Sapphire RX 7700XT Nitro+ Gaming OC, pn: SPR-11335-02-20G",Gpu,29199.0,0
"8G Galax RTX 4060 Ti EX 1-Click OC, pn: 46ISL8MD8AEX",Gpu,25999.0,0
"Sapphire Radeon RX 6600 Pulse, pn: SPR-11310-01-20G",Gpu,12999.0,11
"Sapphire Radeon RX 7600 Pulse OC, pn: SPR-11324-01-20G",Gpu,16450.0,8
"Sapphire Radeon RX 7600 XT Pulse OC, pn: SPR-11339-04-20G",Gpu,20999.0,0
"Sapphire Radeon RX 7700XT Pulse, pn: SPR-11335-04-20G",Gpu,26899.0,5
"Sapphire Radeon RX 7700XT Nitro+ Gaming OC, pn: SPR-11335-02-20G",Gpu,29500.0,0
"Sapphire Radeon RX 7700XT Pure Frostpunk 2, pn: SPR-11335-08-50G",Gpu,28299.0,6
"Sapphire Radeon RX 7800XT Pulse, pn: SPR-11330-02-20G",Gpu,31999.0,3
"Sapphire Radeon RX 7800XT Nitro+ Gaming OC, pn: SPR-11330-01-20G",Gpu,34950.0,3
"4G Asus Radeon RX560 Strix V2, pn: ROG-STRIX-RX560-4G-V2-GAMING",Gpu,4999.0,53
"Asus Radeon RX 6500XT Dual OC V2, pn: DUAL-RX6500XT-O4G-V2",Gpu,8599.0,0
"Asus Radeon RX 6600 Dual V3, pn: DUAL-RX6600-8G-V3",Gpu,12999.0,0
"Asus Radeon RX 7600 Dual OC V2, pn: DUAL-RX7600-O8G-V2",Gpu,16399.0,16
"Asus Radeon RX 7600XT Dual OC, pn: DUAL-RX7600XT-O16G",Gpu,22999.0,2
"Asus Radeon RX 7700XT Dual OC, pn: DUAL-RX7700XT-O12G",Gpu,27899.0,11
"Asus Radeon RX 7800XT Dual OC, pn: DUAL-RX7800XT-O16G",Gpu,33299.0,11
"Gigabyte Radeon RX 6500XT Eagle, pn: GV-R65XTEAGLE-4GD",Gpu,8699.0,15
"Gigabyte Radeon RX 6600 Eagle, pn: GV-R66EAGLE-8GD",Gpu,12599.0,3
"Gigabyte Radeon RX 7600 XT Gaming OC, pn: GV-R76XTGAMING-OC-16GD",Gpu,21650.0,1
"Gigabyte Radeon RX 7700XT Gaming OC, pn: GV-R77XTGAMING-OC-12GD",Gpu,27150.0,2
"Gigabyte Radeon RX 7800XT Gaming OC, pn: GV-R78XTGAMING-OC-16GD",Gpu,33499.0,1
"8G Galax RTX 4060 1-Click OC 2X V2, pn: 46NSL8MD9NXV",Gpu,17999.0,0
"ASRock Intel Arc B580 ChaIlenger OC, pn: AR-B580-CL-12GO",Gpu,17650.0,0
"ASRock Intel Arc B580 Steel Legend OC, pn: AR-B580-SL-12GO",Gpu,18299.0,0
"Intel Arc B580, pn: 31P06HB0BA",Gpu,16499.0,0
"8G MSI RTX 4060 Ti Ventus 2X Black E1 OC, pn: 912-V512-005",Gpu,24150.0,0
"Asus RTX 5080 TUF Gaming OC, pn: TUF-RTX5080-O16G-GAMING",Gpu,99499.0,0
"Asus RTX 5080 Prime OC, pn: PRIME-RTX5080-O16G",Gpu,86299.0,0
"Asus RTX 5080 ROG Astral OC, pn: ROG-ASTRAL-RTX5080-O16G-GAMING",Gpu,111199.0,0
"Asus RTX 5090 TUF, pn: TUF-RTX5090-32G-GAMING",Gpu,155690.0,0
"Asus RTX 5090 TUF OC, pn: TUF-RTX5090-O32G-GAMING",Gpu,206750.0,0
"Asus RTX 5090 ROG Astral OC, pn: ROG-ASTRAL-RTX5090-O32G-GAMING",Gpu,221999.0,0
"Asus RTX 5090 ROG Astral LC OC, pn: ROG-ASTRAL-LC-RTX5090-O32G-GAMING",Gpu,299999.0,0
"MSI RTX 5080 Ventus 3X OC Plus, pn: 912-V531-030",Gpu,78599.0,0
"MSI RTX 5080 Inspire 3X OC, pn: 912-V531-203",Gpu,79699.0,0
"MSI RTX 5080 Gaming Trio OC, pn: 912-V531-026",Gpu,81999.0,0
"MSI RTX 5080 Suprim SOC, pn: 912-V531-028",Gpu,87850.0,0
"MSI RTX 5080 Surprim Liquid SOC, pn: 912-V531-027",Gpu,89299.0,0
